id,id_site,id_person,ids,infantdir,song,praat_f0_mean,praat_f0_median,praat_f0_std,praat_f0_min,praat_f0_max,praat_f0_first_quart,praat_f0_third_quart,praat_f0_IQR,praat_f1_mean,praat_f1_median,praat_f1_std,praat_f1_min,praat_f1_max,praat_f1_first_quart,praat_f1_third_quart,praat_f1_IQR,praat_f2_mean,praat_f2_median,praat_f2_std,praat_f2_min,praat_f2_max,praat_f2_first_quart,praat_f2_third_quart,praat_f2_IQR,praat_intensity_mean,praat_intensity_median,praat_intensity_std,praat_intensity_min,praat_intensity_max,praat_intensity_first_quart,praat_intensity_third_quart,praat_intensity_IQR,praat_intensitytravel_mean,praat_intensitytravel_median,praat_intensitytravel_std,praat_intensitytravel_max,praat_intensitytravel_first_quart,praat_intensitytravel_third_quart,praat_intensitytravel_IQR,praat_voweltravel_mean,praat_voweltravel_median,praat_voweltravel_std,praat_voweltravel_max,praat_voweltravel_first_quart,praat_voweltravel_third_quart,praat_voweltravel_IQR,praat_f0travel_mean,praat_f0travel_median,praat_f0travel_std,praat_f0travel_max,praat_f0travel_first_quart,praat_f0travel_third_quart,praat_f0travel_IQR,praat_f0_range,praat_f1_range,praat_f2_range,praat_intensity_range,praat_intensitytravel_range,praat_voweltravel_range,praat_f0travel_range,praat_f0travel_rate_median,praat_f0travel_rate_IQR,praat_voweltravel_rate_median,praat_voweltravel_rate_IQR,praat_intensitytravel_rate_median,praat_intensitytravel_rate_IQR,praat_f0_travel_rate_default,praat_voweltravel_rate_default,praat_intensitytravel_rate_default,mir_attack_mean,mir_attack_std,mir_attack_range,mir_attack_min,mir_attack_first_quart,mir_attack_median,mir_attack_third_quart,mir_attack_max,mir_attack_iqr,mir_attack_dist,mir_roughness_mean,mir_rolloff85,mir_inharmonicity,mir_roughness_std,mir_roughness_range,mir_roughness_first_quart,mir_roughness_median,mir_roughness_third_quart,mir_roughness_max,mir_roughness_iqr,mir_roughness_dist,mir_tempo,mir_pulseclarity,tm_peak_hz,tm_peak_idx,tm_std_idx,tm_std_hz,npvi_phrase,npvi_total,npvi_num_events
ARA07D,ARA,7,0,0,0,310.3055814,302.79,39.41570139,238.03,431.05,289.79,339.22,49.43,779.7371429,737.635,344.2150649,257.2,1659.79,492.1025,952.86,460.7575,2075.992429,2077.145,339.9987671,1475.3,3176.61,1854.795,2214.9175,360.1225,44.44305556,48.575,11.40773096,25.72,61.31,30.51,53.07,22.56,3.339722222,1.965,4.427788362,30.42,0.88,3.9825,3.1025,324.01391,172.0700769,517.1705733,3545.952076,77.01326604,318.0246883,241.0114223,33.40138889,2.495,90.58178831,431.05,0,11.6625,11.6625,193.02,1402.59,1701.31,35.59,30.25,3545.952076,431.05,2.459636364,21.50181818,163.9801626,283.8630224,1.742857143,3.455816993,28.49196594,276.3895034,2.84884117,3.003379716,1.353153532,4.23767032,0.731206797,2.821533659,3.126901257,3.24485821,4.968877117,0.423324551,9.264355264,200.3691404,6302.49939,0.456927752,4.734721086,37.04947786,2.32e-5,0.128989247,0.775905254,37.04947786,0.775882015,94.34197173,130.1033857,0.381564628,2.495,39,170.9268,8.97366,48.68298368,62.1721934,6
ARA08A,ARA,8,1,1,1,168.6819549,164.09,27.95999215,116.54,230.89,145.15,190.93,45.78,552.2489796,452.065,262.3024196,195.48,1752.78,369.2825,725.255,355.9725,1558.686582,1624.68,390.0068137,497.12,3357.81,1320.315,1793.425,473.11,42.62214286,46.66,11.05359584,21.68,57.95,34.9075,51.315,16.4075,3.453705584,1.39,5.980704089,51.5,0.7,3.71,3.01,220.431421,113.3588149,314.7162867,2014.724808,32.97111143,278.7376545,245.7665431,18.1284264,1.54,48.00709451,223.98,0,4.96,4.96,114.35,1557.3,2860.69,36.27,51.49,2014.585212,223.98,0.417391304,2.93877551,38.83682544,114.9925208,0.457900552,1.588315207,5.80080199,70.53447429,1.105129689,8.414757106,8.771356842,34.95393808,2.341331008,3.540121586,6.540194778,8.67193811,37.29526909,5.131816524,94.70096267,17.81004146,7469.24572,0.437187089,0.207556848,1.679432504,1.02e-4,0.024059245,0.097904689,1.679432504,0.097802525,5.679665513,135.7398008,0.309366693,1.13,13,192.197,10.09034,86.62405757,62.38007516,16
ARA08B,ARA,8,0,1,0,133.436,131.68,19.47708883,92.87,213.49,121.94,138.26,16.32,644.523875,615.49,299.7101001,278.55,1391.35,375.725,832.9925,457.2675,1794.503313,1754.435,346.8570673,1027.08,2714.14,1520.36,2013.93,493.57,37.79325,36.31,12.26112441,22.39,58.09,25.77,49.7125,23.9425,3.165962733,1.59,5.03022954,37.39,0.54,3.43,2.89,255.593331,137.9887638,337.3925157,1905.597002,56.26571605,290.1568352,233.8911192,14.395155280000001,0.26,40.14292334,213.49,0,5.36,5.36,120.62,1112.8,1687.06,35.7,37.39,1904.340655,213.49,0.104,3.705263158,66.88401489,137.4493618,0.682170543,2.094312727,5.617196092,99.73618429,1.235404075,9.230891582,5.644551429,17.85975584,2.434360498,5.255928463,7.280422857,12.74107218,20.29411634,7.485143721,80.97208397,34.19261128,6333.958054,0.466454975,0.39652862,3.77182945,0,4.14e-14,0.190042895,3.77182945,0.190042895,14.44599069,115.8581549,0.090691118,2.18,33,185.2132,9.723695,52.53813967,51.03391874,16
ARA08C,ARA,8,0,0,1,164.5737864,156.615,33.37595261,100.47,247.84,138.9,179.6175,40.7175,548.2037143,488.98,231.2429191,182.81,1442.42,386.315,685.65,299.335,1659.811397,1689.78,355.1725218,511.64,2710.81,1462.99,1885.2,422.21,43.18298413,46.28,11.50754682,24.05,63.51,29.655,53.275,23.62,2.992681388,1.4,4.8185611,43.28,0.71,2.89,2.18,233.257131,108.0909913,338.827712,1973.815189,50.48852023,246.9506104,196.4620902,14.85419558,2.05,41.97507541,247.84,0,6.24,6.24,147.37,1259.61,2199.17,39.46,43.28,1973.815189,247.84,0.44277551,1.7696,25.74130504,65.40990815,0.340237154,0.610196078,2.970780545,46.65050643,0.598524477,5.944150441,5.80109958,23.15797986,0.21999533,2.242747747,4.268336323,7.624486891,23.37797519,5.381739144,108.783335,25.69508773,3327.216339,0.460621611,0.53776254,7.042227256,0,0.018487855,0.133838614,7.042227256,0.133838614,10.74511924,165.7210551,0.198700888,2.2325,34,197.0251,10.34382,65.19428752,70.22598092,31
ARA08D,ARA,8,0,0,0,146.6988971,143.835,21.83208026,107.52,274.41,134.445,157.2475,22.8025,699.9937705,698.73,283.7945956,264.53,1670.8,431.3875,937.9725,506.585,1652.527842,1707.43,280.6390593,696.91,2442.93,1475.69,1830.14,354.45,37.88071038,32.93,11.80304428,23.79,62.56,27.115,50.59,23.475,3.302561308,1.95,4.809524587,58.32,0.845,3.57,2.725,216.5928063,130.7588659,243.9497246,1620.964309,53.13926966,277.3514678,224.2121981,13.91711172,0,42.05117215,274.41,0,4.285,4.285,166.89,1406.27,1746.02,38.77,58.32,1620.219874,274.41,0,1.123825073,29.41285171,69.39286529,0.362666667,0.92260076,2.407248733,37.46414984,0.571245434,8.489577991,6.732570408,23.17853832,0.379319745,3.951688264,5.53571482,13.19300192,23.55785806,9.241313653,187.0211074,21.71294301,6954.888153,0.44809442,0.306081303,3.061037008,0,0,0.132135672,3.061037008,0.132135672,9.060698404,103.5311352,0.038385989,2.1275,32,178.2955,9.360517,45.21270009,46.6382308,28
ARA09A,ARA,9,1,1,1,233.5922222,258.035,57.8752442,117.26,301.41,208.2025,275.05,66.8475,524.7490625,438.19,278.3983585,234.36,1777.37,358.73,536.785,178.055,1907.021563,1924.25,389.3022282,966.91,2824.53,1630.93,2229.655,598.725,49.12618557,51.76,8.763537319,24.41,60.29,45.31,55.82,10.51,4.065051546,2.02,5.460215602,28.07,0.63,5.4,4.77,252.530416,115.9668589,358.747486,2278.075364,31.46348092,322.6399576,291.1764767,36.89340206,3.35,81.13137607,301.41,0.99,9.24,8.25,184.15,1543.01,1857.62,35.88,28.07,2277.818783,301.41,2.133333333,5.972626346,81.37105393,337.427309,1.790967742,3.473058677,23.60690992,161.5861495,2.601096681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.94790342,5067.704773,0.319857971,1.420194916,15.24735821,0.002640999,0.025502675,0.186211736,15.24735821,0.183570737,26.61649434,154.2930494,0.193438258,2.18,33,190.8224,10.01818,84.9801051,84.9801051,11
ARA09B,ARA,9,0,1,0,273.7586111,210.825,126.1654787,100.48,592.18,184.1075,352.75,168.6425,692.9985027,555.71,342.0127537,236.63,1855.78,439.56,881,441.44,1806.73426,1758.72,469.248869,613.88,3448.09,1431.4,2157.11,725.71,42.7457754,42.62,9.931904156,24.87,62.53,33.7,51.96,18.26,3.0113879,1.52,4.344549871,46.91,0.69,3.47,2.78,299.6636745,157.0128113,379.4362024,2350.996553,53.41706258,395.1382603,341.7211978,52.87085409,3.575,121.6662607,592.18,0,21.8725,21.8725,491.7,1619.15,2834.21,37.66,46.91,2350.942102,592.18,0.518851282,4.082117376,19.79559914,57.13467201,0.216197953,0.569081784,5.988873184,33.94399003,0.341110817,6.274380157,9.521049188,52.97227206,0.543183082,2.266056153,4.190331284,6.5818624,53.51545514,4.315806248,183.2134708,29.04884897,5107.406616,0.474541293,0.644075108,9.627316035,9.2e-45,0.005245463,0.093587003,9.627316035,0.093587003,16.78837573,183.8240885,0.071524046,1.7075,24,186.7245,9.803036,79.92288208,82.6019549,53
ARA09C,ARA,9,0,0,1,210.3411864,193.8,52.72630726,161.02,581.24,188.635,221.9075,33.2725,546.8225466,416.18,313.6774786,209.9,1514.52,333.42,583,249.58,1703.72795,1670.05,477.1644443,605.53,2887.33,1384.45,2091.46,707.01,49.92895062,52.985,6.823654383,32.02,59.07,46.1075,54.445,8.3375,2.273496933,0.69,5.812815507,54.52,0.285,1.83,1.545,304.4134917,134.3594346,418.2532832,2472.162608,59.81207123,334.6263821,274.8143109,17.02662577,1.5,67.42595279,581.24,0.03,3.415,3.385,420.22,1304.62,2281.8,27.05,54.52,2472.162608,581.24,0.7168,3.158078106,71.28577166,149.9532373,0.414315789,0.874127865,6.563997044,117.3555634,0.876464154,2.70796128,1.838700494,6.774236196,0.909588259,1.619043515,1.976188259,3.267993146,7.683824455,1.648949631,18.7061069,42.6612091,5580.464172,0.432538779,1.203065829,14.48742279,0.024564244,0.084321937,0.303447805,14.48742279,0.278883561,22.88087255,88.42703536,0.201141082,0.71,5,160.9038,8.447452,44.13286087,67.4159683,10
ARA09D,ARA,9,0,0,0,197.7533846,185.45,51.12069766,157.17,548.7,177.11,205.24,28.13,714.7378378,621.045,316.8277861,235.75,1484.08,449.0875,989.9125,540.825,1766.319932,1750.815,481.4261947,594.53,2732.31,1489.8575,2072.66,582.8025,43.22386667,44.34,11.35267132,24.7,62.3,32.2875,53.8825,21.595,3.679666667,2.195,4.528227859,28.63,0.925,4.5675,3.6425,317.3200877,168.29968,390.8175004,1993.872957,64.92155055,403.4530929,338.5315423,30.8752,0,86.41154679,548.7,0,6.6025,6.6025,391.53,1248.33,2137.78,37.6,28.63,1993.872957,548.7,0,4.854322034,80.83575733,218.0177563,1.028421053,2.303555597,12.91399094,132.7236337,1.539072848,14.74084333,7.075711382,21.67623067,4.534394197,9.727557451,13.45851915,20.37296585,26.21062486,10.6454084,78.71093033,21.31058482,5717.233658,0.431995007,0.375783409,3.630368139,0,0.016366524,0.188922853,3.630368139,0.188922853,14.72968037,82.64145669,0.147612938,1.8125,26,161.2933,8.467899,45.06632859,44.6532818,13
ARA10A,ARA,10,1,1,1,294.4124336,287.58,48.45198782,138.12,415.31,259.1075,329.2975,70.19,635.0571746,617.14,211.0682756,86.75,1947.83,495.975,731.5675,235.5925,2041.255444,2021.795,529.015293,482.92,3674.04,1779.345,2365.055,585.71,45.01681458,49,10.57903858,22.98,59.13,36.955,52.94,15.985,2.548987342,0.87,4.671889628,56.66,0.37,2.155,1.785,237.7916662,73.97772569,432.3646455,2691.622343,24.85225286,222.4533561,197.6011032,21.01579114,1.89,67.80037022,348.55,0,5.1475,5.1475,277.19,1861.08,3191.12,36.15,56.66,2691.622343,348.55,0.18345262,0.755691372,10.94262744,31.359132550000002,0.121085254,0.348508685,2.118116425,23.96628472,0.256904531,7.331969889,10.13769059,43.56264722,0.243372163,1.980422133,3.584483812,7.856852398,43.80601938,5.876430265,295.6087931,22.45056189,10702.21224,0.439995016,1.392124419,26.68733196,7.66e-5,0.002417759,0.00950807,26.68733196,0.009431427,9.211122419,102.4712464,0.15188027,0.7625,6,209.2678,10.98656,61.07184569,59.62471116,31
ARA10B,ARA,10,0,1,0,304.8739394,338.92,83.22557224,109.64,593.02,242.855,371.395,128.54,654.6545968,609.275,246.7849661,180.08,1539.96,469.1275,740.65,271.5225,1852.464758,1898.09,457.7207604,550.65,3089.4,1623.8275,2137.6175,513.79,36.18449799,29.18,11.6926566,23.16,56.3,26.33,49.57,23.24,3.213975904,1.72,4.242545343,28.17,0.73,3.78,3.05,313.669265,182.4135704,386.4100151,2496.254683,74.3392103,431.5832312,357.2440209,28.16610442,0,90.23596543,593.02,0,6.9,6.9,483.38,1359.88,2538.75,33.14,28.16,2495.327969,593.02,0,1.705074627,59.26356303,124.4994027,0.499512195,1.234564103,7.153068367,79.65949654,0.816221833,9.301274844,8.301082083,37.02555459,0.512525887,5.750923955,6.747834816,10.95968847,37.53808048,5.208764515,85.30422612,16.95530922,11698.5014,0.430095737,0.372574493,5.459438909,0,2e-4,0.008771786,5.459438909,0.008771786,8.771266555,165.2463556,0.157552948,2.1275,32,175.0868,9.192055,47.17146248,69.01752248,19
ARA10C,ARA,10,0,0,1,255.9897163,255.19,55.16901972,106.99,369.84,227.07,293.72,66.65,676.8333218,661.06,194.4461996,250.43,1534.47,544.71,769.34,224.63,1765.082526,1772.65,459.5414897,634.17,2972.27,1432.35,2100.67,668.32,42.80463918,44.06,11.28196003,24.06,61.55,31.245,52.645,21.4,3.700103448,1.74,4.720451087,24.73,0.5775,5.1325,4.555,298.7303486,179.5395831,350.2413441,2160.925053,71.08796069,377.6239607,306.5360001,27.13482759,0.56,71.47821142,352.76,0,8.785,8.785,262.85,1284.04,2338.1,37.49,24.72,2158.694114,352.76,0.133956559,2.737045601,43.47833351,91.92484471,0.524247898,1.035607538,5.92692181,65.2501444,0.808194699,5.096215173,4.736702542,20.41307105,0.788276274,1.563807655,3.581706737,7.611190444,21.20134733,6.047382788,117.557021,19.11355888,8894.054031,0.443576086,0.472019276,5.725675342,0,0.007571171,0.089107973,5.725675342,0.089107973,13.28247762,NA,0.276080718,1.34,17,190.8953,10.02201,81.32011582,83.93338943,23
ARA10D,ARA,10,0,0,0,254.9114286,249.675,71.85401762,106.62,456.49,211.7875,298.6,86.8125,703.4093939,644.465,247.745783,310.58,1466.45,532.7075,787.7975,255.09,1910.680871,1914.05,436.7459713,793.72,3188.11,1624.1525,2180.8825,556.73,39.18157895,36.38,11.19115657,23.56,60.51,28.955,49.445,20.49,3.292894737,1.895,4.131920962,35.29,0.7725,4.1275,3.355,317.3551926,206.9393645,350.569535,2245.20228,72.84597319,423.717317,350.8713438,39.59120301,3.84,83.11691497,456.49,0,23.4875,23.4875,349.87,1155.87,2394.39,36.95,35.29,2245.20228,456.49,1.053690331,7.92,54.38028366,122.4761931,0.539856832,1.31146964,9.419205098,75.50247078,0.783417743,7.822485038,6.603484931,22.19068571,0.429926727,2.219151524,5.824522185,13.28144066,22.62061243,11.06228914,122.7292019,37.22428635,7757.336426,0.46011582,0.918951804,16.06872948,0,1.22e-4,0.132521065,16.06872948,0.132521065,18.18671151,77.06553207,0.080896314,2.81,45,181.4674,9.527041,87.78450418,73.68941071,27
ARA11A,ARA,11,1,1,1,258.9364921,253.995,36.86329697,119.6,334.05,230.835,291.2975,60.4625,603.1103518,559.37,197.63594,201.01,1671.38,484.99,724.53,239.54,2101.477638,2122.04,482.3791237,406.7,3372.73,1788.91,2473.8,684.89,42.39777592,47.275,10.75472082,21.43,59.24,30.8825,51.2,20.3175,2.663143813,1.11,3.990698962,38.39,0.5025,2.8975,2.395,247.977774,114.7499839,336.732419,2280.32059,34.27746427,315.5540763,281.276612,23.24297659,1.37,70.81037788,334.05,0,4.155,4.155,214.45,1470.37,2966.03,37.81,38.39,2279.804117,334.05,0.15030079,0.757438905,14.1279631,41.76238987,0.144969215,0.417664079,2.475111853,26.40680403,0.283594435,6.401770428,5.447189545,24.08512589,0.33158546,1.652242569,5.417066352,10.41055125,24.41671135,8.758308683,212.0970663,21.40605564,10523.0072,0.435635923,0.474364309,7.101069896,1.71e-5,0.004192229,0.03951915,7.101069896,0.039502062,10.64047574,97.20473263,0.101710787,1.025,11,195.4981,10.26365,47.93301395,61.71846232,37
ARA11B,ARA,11,0,1,0,255.5370149,248.92,57.24263229,178.84,492.38,210.01,287.355,77.345,771.5987923,742.75,267.1184544,250.48,1501.04,580.09,942.09,362,1963.527488,1996.4,432.106522,825.08,2961.87,1706.38,2218.63,512.25,35.78615385,28.635,11.98148804,23.63,62.05,26.2775,47.0475,20.77,3.989282297,1.7,5.994240903,41.82,0.73,3.7,2.97,322.5272135,190.4844696,351.5509428,2159.922188,85.68490519,451.7057232,366.020818,29.68287081,0,80.62817166,492.38,0,8.17,8.17,313.54,1250.56,2136.79,38.42,41.81,2159.922188,492.38,0,3.189178744,75.89108224,137.2898715,0.580571429,1.77995842,8.960462198,97.36231117,1.204257278,14.68853046,9.736651201,32.02720921,3.80338981,7.008602409,15.67179583,17.41848404,35.83059902,10.40988163,98.47547554,33.93399311,4562.431526,0.446517662,1.124415378,16.50908363,0,0,0.009097716,16.50908363,0.009097716,21.04142967,142.1709152,0.193876068,2.8625,46,154.3659,8.10421,67.3342739,58.11887153,14
ARA11C,ARA,11,0,0,1,262.8312759,266.28,29.24860849,202.2,337.22,237.2125,282.91,45.6975,580.5840534,547.06,221.7496326,251.5,1756.95,447.13,654.205,207.075,1905.794369,1971.74,488.8441804,776.7,3035.9,1571.6325,2276.15,704.5175,48.07693237,51.675,10.14752759,24.75,63.43,42.4225,55.08,12.6575,3.792971014,1.655,5.015306123,28.82,0.6725,4.9525,4.28,255.0267546,134.4774751,309.431318,2261.029888,56.30022622,331.8275512,275.527325,31.03681159,2.91,80.38037217,328.32,0.0175,8.595,8.5775,135.02,1505.45,2259.2,38.68,28.82,2261.029888,328.32,0.485387663,2.063209479,24.04286374,61.09091776,0.323883466,0.870997218,4.763388323,39.14034343,0.582127896,8.196358733,12.63323476,62.81603149,0.869605822,2.461154545,3.957926925,6.749502965,63.68563731,4.28834842,286.1552169,18.01094014,8217.272186,0.404919463,0.678187106,13.84083328,3.37e-4,0.007482016,0.045690299,13.84083328,0.045353382,21.02336104,104.6610465,0.098364301,1.3925,18,181.878,9.548594,62.5519731,67.02554904,39
ARA11D,ARA,11,0,0,0,191.9028571,197.33,18.89326021,117.52,208.22,185.93,202.56,16.63,552.6072414,459.47,293.8741488,291.43,1646.8,401.88,537.5,135.62,1907.164138,1940.42,453.8108976,1106.75,3389.88,1709.95,2169.44,459.49,38.62451613,40.76,5.627045903,26.05,44.14,35.48,43.105,7.625,3.281290323,1.78,5.567131363,30.78,0.77,3.015,2.245,374.7542347,124.7189518,566.6917668,1982.998188,74.31880913,357.3098912,282.9910821,15.32774194,1.09,42.39850679,182.6,0,4.715,4.715,90.7,1355.37,2283.13,18.09,30.76,1982.998188,182.6,5.504,17.72666667,362.6071982,567.5060539,3.7888,8.717714286,28.79757576,704.0837137,6.164848485,16.7828103,14.68397901,37.15863883,5.174424762,9.297234354,11.01011329,21.62697512,42.33306359,12.32974077,47.38637785,23.27533445,8686.628723,0.407239166,0.081499121,0.526292745,0.007407578,0.018880856,0.041931681,0.52650908,0.034524103,3.41046253,138.619556,0.141636636,0.815,7,149.6196,7.855028,31.53188401,31.53188401,5
ARA12A,ARA,12,1,1,1,269.1769268,267.95,43.43119914,118.26,350,251.82,298.93,47.11,579.091634,568.01,234.272295,116.57,1629.5,439.23,672.265,233.035,1689.846035,1782.4,511.8681317,620.97,3012.1,1280.355,2074.365,794.01,41.56212581,45.83,10.53083247,21.93,67.96,31.53,49.58,18.05,2.867505423,1.01,4.414987181,25.7,0.39,3.09,2.7,302.2759546,150.1875734,399.0329816,2873.703138,50.21171917,363.1874204,312.9757012,23.54503254,0,73.21356177,348.77,0,2.28,2.28,231.74,1512.93,2391.13,46.03,25.7,2873.703138,348.77,0,0.453770492,22.64294992,70.06022968,0.164210526,0.582671515,3.24756033,41.6928453,0.395514291,7.504699068,6.047267203,16.78100284,0.252052095,4.464960688,7.122576601,9.693174849,17.03305494,5.228214161,22.3982143,8.120585317,2112.735271,0.45751252,0.561107263,17.15851641,0,2.19e-4,0.003748325,17.15851641,0.003748325,7.758575175,125.8677958,0.079593244,2.4425,38,170.1379,8.93224,98.78564287,111.6647661,23
ARA12B,ARA,12,0,1,0,275.467963,271.345,70.97352507,147.87,528.88,231.74,312.695,80.955,674.3998367,613.35,259.711352,103.06,1499.4,503.72,810.18,306.46,1969.596204,2029.45,458.278996,854.5,2757.37,1604.19,2338.89,734.7,36.71809717,34.96,10.9664816,21.86,58.22,26.015,48.395,22.38,3.341214575,1.6,4.472823827,27.52,0.675,4.145,3.47,330.1749489,201.0634331,365.2770731,1866.681913,78.4395443,475.5159786,397.0764343,39.41473684,0,92.52018517,528.88,0,17.1,17.1,381.01,1396.34,1902.87,36.36,27.5,1866.681913,528.88,0,5.165233083,64.11473124,139.4532532,0.461075269,1.488775212,10.08984583,84.52204937,0.855323228,8.461088394,10.49926314,36.83981059,0.135397726,1.334741087,6.324741471,9.926495411,36.97520832,8.591754324,140.1318942,4.468868884,9469.394302,0.475681104,0.08443035,1.681316392,0,8.5e-6,0.004011044,1.681316392,0.004011044,3.952729728,66.08829899,0.09100091,3.23,53,175.8707,9.233209,55.25609932,59.09946374,17
ARA12C,ARA,12,0,0,1,237.7732727,237.67,46.77765046,101.62,465.3,217.2125,262.67,45.4575,548.1579359,540.14,179.5372067,257.55,1341.41,457.18,587.85,130.67,1910.837295,2065.15,448.6348564,996.31,2798.59,1537.58,2252.72,715.14,44.91085106,47.685,9.139437907,23.81,60.58,39.685,51.795,12.11,2.993404255,1.015,4.525890696,30.85,0.55,3.0875,2.5375,208.755186,109.6822543,305.3099974,2967.015245,46.6212518,245.0781537,198.4569019,31.41446809,2.865,81.87930962,465.3,0.4575,8.67,8.2125,363.68,1083.86,1802.28,36.77,30.84,2965.691976,465.3,0.86522187800000006,2.83630603,28.89162887,69.34539535,0.28667628,0.926162411,7.054301498,46.87719103,0.672186334,10.53971665,10.99307906,45.12582673,0.860048256,2.668557925,7.349599526,14.71567648,45.98587498,12.04711856,209.400662,5.487551556,6254.386139,0.377573253,0.169559105,3.482031923,3.52e-4,0.004365699,0.018160779,3.482031923,0.017808318,7.397904504,105.230635,0.218238611,1.865,27,179.6325,9.430705,71.55517269,66.85163136,26
ARA12D,ARA,12,0,0,0,219.1926471,217.71,50.8793587,114.25,399.18,193.535,242.9525,49.4175,838.9412308,732.95,336.4634014,250.19,2029.27,594.935,1090.445,495.51,2068.688154,2189.59,492.1478639,865.44,3148.15,1647.62,2431.995,784.375,36.02530612,28.695,12.13645462,23.21,59.44,26.035,48.825,22.79,3.440765306,1.66,4.550375575,24.7,0.9975,3.31,2.3125,367.5891018,202.8857033,417.8283011,2321.001652,87.36012159,460.2526974,372.8925758,25.81122449,0,71.38206682,399.18,0,8.775,8.775,284.93,1779.08,2282.71,36.23,24.68,2312.670524,399.18,0,2.831554054,81.87552777,195.6927594,0.673674561,1.614470858,8.300671692,118.213549,1.106521048,5.6066071730000004,3.630559925,13.10593569,0.323020947,3.606124388,5.268412478,6.262509915,13.42895663,2.656385526,33.25235018,39.43007288,8372.967339,0.457323466,0.894210861,8.022899066,0,0,0.052739029,8.022899066,0.052739029,22.15525467,50.86729729,0.087152237,1.55,21,166.9897,8.766959,78.63749725,73.65107212,11
BEJ01A,BEJ,1,1,1,1,239.3923301,246.66,47.46068283,107.53,450.92,203.3825,270.0325,66.65,592.9721152,494.95,307.1831195,116.22,2498.76,362.92,777.375,414.455,1833.042691,1801.73,530.3579335,468.64,3099.25,1385.595,2269.76,884.165,44.82241509,46.955,7.869708437,18.95,74.97,42.625,49.37,6.745,1.924222432,0.96,2.875116287,40.98,0.38,2.21,1.83,243.4156833,99.28749281,374.3756473,2273.862275,39.27733253,246.9990136,207.7216811,24.23019793,0,73.62790971,450.92,0,1.54,1.54,343.39,2382.54,2630.61,56.02,40.98,2273.862275,450.92,0,0.140854701,7.246565747,22.94701254,0.072386895,0.170312767,1.457452932,14.64151892,0.115742498,9.803106463,12.88747283,18.22563886,0.690287033,0.690287033,9.803106463,18.91592589,18.91592589,18.22563886,18.22563886,42.9464102,5536.724854,0.473745376,4.462727748,180.8196632,0,0.001887001,0.008421854,180.8196632,0.008421854,21.31853222,104.0591035,0.233788503,1.655,23,172.3562,9.048702,74.21405803,82.99786948,69
BEJ01B,BEJ,1,0,1,0,199.0078378,189.38,47.6408894,107.62,533.23,171.68,215.68,44,627.0055306,560.425,323.1356643,96.04,1963.98,388.0175,810.375,422.3575,1880.886755,1884.02,508.6723047,801.27,3072.1,1545.5825,2243.8825,698.3,43.32657841,44.76,8.429741765,21.51,58.39,37.455,49.47,12.015,2.863034623,2.08,2.973229667,21.51,0.78,3.74,2.96,287.4238013,153.1895208,361.2304009,2113.009074,63.53596652,362.478923,298.9429565,33.84875764,3.55,77.31218877,533.23,0,11.995,11.995,425.61,1867.94,2270.83,36.88,21.5,2112.960144,533.23,0.549177719,2.523019843,24.97894577,54.73795273,0.283544304,0.619058747,4.385227989,37.23678462,0.370916407,8.513451167,6.381758832,32.77225177,0.420899402,4.647730642,7.669397175,10.60578786,33.19315117,5.958057216,226.169388,28.30628459,7838.969135,0.465150443,0.425136503,7.369447355,0.002640452,0.033272201,0.14293946,7.369447355,0.140299008,14.25170481,104.2894149,0.088773899,1.3925,18,162.8341,8.548788,65.7504839,71.18201661,52
BEJ01C,BEJ,1,0,0,1,223.0473043,223.55,40.4064999,128.3,385.63,198.715,253.53,54.815,618.4559316,508.5,334.2481836,90.52,2471.33,394.81,779.74,384.93,1837.217237,1824.96,487.5573803,722.26,3384.88,1489.39,2177.14,687.75,44.83183544,48.085,9.519431973,19.3,62.35,40.645,51.8225,11.1775,2.598381795,1.23,3.796670315,53.68,0.465,3.275,2.81,242.8309394,109.4443214,351.9681279,2182.146573,39.30704568,266.1984916,226.8914459,25.90538559,1.25,68.87950579,385.63,0.08,5.01,4.93,257.33,2380.81,2662.62,43.05,53.68,2182.146573,385.63,0.124121212,0.614628396,11.47356044,27.6828865,0.122162162,0.32062623,2.088084884,19.57321238,0.209440687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.18925943,6798.35186,0.438156505,0.946149196,22.50740403,7.34e-4,0.009123047,0.03616115,22.50740403,0.035426783,11.67875798,106.7367769,0.116021733,1.445,19,177.346,9.310668,69.51571751,67.621314,67
